nivel_senioridade,horas_trab_dias,nivel_fadiga_mental,taxa_burnout,ambi_dome_favoravel_No,ambi_dome_favoravel_Yes,tipo_empresa_Product,tipo_empresa_Service,genero_Female,genero_Male
2.0,4.0,5.9,0.52,1,0,1,0,0,1
2.0,5.0,5.5,58950259633.47807,0,1,0,1,1,0
2.0,4.0,3.2,0.22,0,1,0,1,1,0
0.0,1.0,5.2,0.29,1,0,0,1,1,0
2.0,3.0,2.6,0.15,0,1,1,0,1,0
0.0,2.0,4.4,0.28,1,0,0,1,0,1
2.0,6.0,7.5,0.55,1,0,0,1,1,0
3.0,5.0,7.3,0.65,0,1,1,0,1,0
3.0,6.0,7.5,58950259633.50123,1,0,0,1,0,1
0.0,1.0,2.2,0.08,1,0,0,1,1,0
4.0,7.0,8.2,0.71,1,0,0,1,0,1
1.0,4.0,6.9,0.49,0,1,0,1,0,1
2.0,4.0,5.0,0.46,1,0,0,1,0,1
2.0,3.0,5.9,0.36,0,1,0,1,1,0
1.0,2.0,2.5,0.09,0,1,0,1,0,1
3.0,6.0,7.3,0.67,1,0,0,1,0,1
2.0,5.0,6.2,0.5,0,1,0,1,1,0
3.0,4.0,7.2,0.5,0,1,0,1,1,0
4.0,6.0,7.4,0.68,1,0,1,0,0,1
1.0,4.0,2.3,58950259633.45756,0,1,0,1,1,0
2.0,4.0,5.1,0.47,1,0,1,0,1,0
4.0,4.0,10.0,1.0,0,1,1,0,1,0
3.0,6.0,4.7,0.42,0,1,0,1,0,1
2.0,6.0,7.4,0.56,0,1,1,0,0,1
1.0,3.0,3.0,0.13,0,1,0,1,0,1
3.0,6.0,7.8,0.72,1,0,0,1,1,0
4.0,7.0,8.0,0.59,0,1,0,1,0,1
2.0,6.0,7.2,0.59,1,0,0,1,0,1
2.0,4.0,5.9,0.42,0,1,1,0,1,0
3.0,6.0,6.4,0.53,1,0,0,1,0,1
1.0,2.0,5.9,0.23,0,1,0,1,0,1
2.0,3.0,5.9,0.26,0,1,0,1,1,0
1.0,3.0,4.7,0.39,1,0,0,1,0,1
0.0,1.0,3.1,0.22,0,1,1,0,1,0
2.0,5.0,5.1,0.42,1,0,0,1,0,1
1.0,2.0,5.1,58950259633.46537,1,0,0,1,0,1
3.0,4.0,7.7,0.65,1,0,0,1,1,0
3.0,5.0,7.4,0.68,0,1,0,1,0,1
2.0,5.0,5.9,0.39,0,1,0,1,0,1
2.0,3.0,2.4,0.16,0,1,1,0,1,0
2.0,4.0,6.1,0.58,1,0,1,0,1,0
2.0,4.0,5.2,0.33,0,1,1,0,0,1
1.0,2.0,2.1,0.11,1,0,0,1,1,0
2.0,3.0,5.0,0.39,0,1,0,1,1,0
2.0,5.0,7.2,0.56,1,0,0,1,0,1
1.0,1.0,5.3,0.28,0,1,0,1,0,1
1.0,1.0,0.3,58950259632.99288,0,1,1,0,1,0
3.0,4.0,5.9,0.43,0,1,0,1,1,0
2.0,4.0,5.8,0.53,1,0,1,0,0,1
2.0,6.0,7.2,0.56,1,0,0,1,0,1
1.0,2.0,1.7,0.11,0,1,0,1,1,0
1.0,3.0,6.7,0.49,0,1,0,1,0,1
4.0,4.0,7.0,0.64,0,1,1,0,0,1
4.0,9.0,8.3,0.7,1,0,0,1,0,1
2.0,5.0,8.7,0.69,1,0,1,0,1,0
4.0,6.0,7.7,0.56,1,0,0,1,1,0
2.0,5.0,4.2,0.31,1,0,1,0,0,1
3.0,7.0,7.0,0.67,0,1,0,1,1,0
3.0,3.0,3.3,0.27,0,1,0,1,1,0
1.0,2.0,5.9,0.4,0,1,0,1,0,1
4.0,8.0,7.7,0.7,0,1,1,0,0,1
3.0,5.0,6.0,0.4,0,1,0,1,1,0
2.0,4.0,3.8,0.2,0,1,0,1,1,0
2.0,3.0,6.9,0.49,0,1,0,1,0,1
5.0,4.0,8.7,0.82,0,1,0,1,0,1
1.0,3.0,4.3,0.37,0,1,0,1,1,0
1.0,4.0,5.5,0.39,0,1,1,0,1,0
0.0,1.0,0.0,0.0,1,0,0,1,0,1
2.0,4.0,5.2,0.32,0,1,0,1,1,0
1.0,4.0,4.6,0.4,1,0,1,0,0,1
0.0,1.0,2.4,0.11,0,1,0,1,0,1
2.0,4.0,4.6,0.25,0,1,0,1,1,0
2.0,3.0,5.6,0.37,0,1,0,1,1,0
1.0,3.0,5.4,0.45,0,1,0,1,1,0
1.0,3.0,2.4,0.15,0,1,0,1,1,0
1.0,1.0,4.5,0.26,0,1,1,0,1,0
3.0,7.0,7.8,0.57,1,0,0,1,0,1
1.0,3.0,4.6,0.36,1,0,0,1,0,1
3.0,5.0,5.4,0.43,0,1,0,1,1,0
3.0,7.0,8.0,0.74,0,1,0,1,0,1
2.0,5.0,7.0,58950259633.48788,0,1,0,1,1,0
2.0,3.0,4.1,0.29,1,0,1,0,0,1
4.0,6.0,6.8,0.66,1,0,0,1,1,0
0.0,1.0,0.3,0.03,0,1,0,1,0,1
0.0,1.0,2.5,0.1,1,0,0,1,0,1
2.0,4.0,5.0,0.39,1,0,0,1,1,0
1.0,2.0,0.8,0.0,0,1,0,1,1,0
1.0,1.0,5.1,0.29,1,0,0,1,0,1
3.0,5.0,7.4,0.66,1,0,1,0,1,0
2.0,4.0,5.6,0.35,1,0,1,0,1,0
3.0,7.0,7.4,0.61,1,0,0,1,1,0
1.0,4.0,5.4,0.34,0,1,1,0,1,0
0.0,3.0,5.4,0.31,0,1,0,1,1,0
1.0,4.0,5.1,0.37,0,1,0,1,1,0
3.0,5.0,7.1,0.59,1,0,0,1,1,0
2.0,3.0,6.9,0.48,0,1,0,1,0,1
2.0,4.0,6.8,0.45,1,0,0,1,1,0
1.0,2.0,2.4,0.16,0,1,0,1,1,0
3.0,4.0,6.1,0.4,0,1,0,1,1,0
1.0,4.0,6.3,0.47,0,1,1,0,0,1
2.0,6.0,8.4,0.76,0,1,0,1,1,0
3.0,6.0,8.6,0.68,1,0,0,1,0,1
2.0,6.0,5.9,0.54,1,0,0,1,0,1
3.0,8.0,8.3,0.7,0,1,0,1,0,1
1.0,1.0,2.1,0.1,1,0,0,1,1,0
3.0,6.0,7.8,0.62,1,0,1,0,0,1
4.0,6.0,5.5,58950259633.47721,0,1,0,1,1,0
1.0,3.0,3.1,0.24,0,1,1,0,0,1
2.0,5.0,6.4,0.61,1,0,0,1,0,1
2.0,3.0,3.7,0.23,0,1,0,1,0,1
2.0,5.0,6.6,0.43,0,1,1,0,1,0
3.0,6.0,8.5,0.74,1,0,0,1,0,1
2.0,5.0,6.3,0.55,0,1,0,1,0,1
3.0,6.0,6.5,0.57,1,0,1,0,0,1
2.0,3.0,5.7,0.43,0,1,0,1,1,0
2.0,3.0,5.8,0.43,1,0,0,1,0,1
4.0,7.0,6.7,0.66,1,0,1,0,1,0
2.0,4.0,5.0,0.34,1,0,0,1,1,0
3.0,6.0,8.2,0.68,1,0,0,1,0,1
1.0,4.0,6.1,0.46,1,0,0,1,1,0
0.0,1.0,2.3,0.14,1,0,1,0,0,1
1.0,3.0,5.9,0.56,0,1,0,1,0,1
2.0,2.0,1.7,0.12,1,0,0,1,0,1
2.0,3.0,5.0,0.31,0,1,0,1,0,1
1.0,1.0,3.9,0.27,1,0,0,1,0,1
2.0,5.0,5.2,0.35,1,0,1,0,1,0
2.0,4.0,5.9,0.35,0,1,0,1,0,1
2.0,5.0,3.6,0.31,0,1,1,0,0,1
2.0,6.0,5.9,0.69,1,0,0,1,0,1
3.0,7.0,7.5,0.65,1,0,0,1,1,0
1.0,1.0,4.1,0.18,0,1,0,1,1,0
2.0,4.0,6.3,0.48,0,1,0,1,1,0
4.0,7.0,5.9,0.68,0,1,0,1,0,1
3.0,6.0,7.4,0.53,1,0,0,1,0,1
3.0,5.0,8.2,0.63,1,0,1,0,1,0
2.0,4.0,6.8,0.49,1,0,1,0,0,1
3.0,7.0,7.9,0.58,0,1,0,1,0,1
2.0,4.0,4.3,0.35,1,0,0,1,1,0
3.0,8.0,8.7,0.7,1,0,0,1,0,1
2.0,4.0,2.3,0.12,0,1,1,0,0,1
4.0,7.0,7.3,0.66,0,1,0,1,1,0
1.0,3.0,4.0,0.34,0,1,0,1,0,1
3.0,5.0,4.3,0.36,0,1,0,1,1,0
5.0,10.0,9.5,0.9,0,1,0,1,1,0
1.0,1.0,1.9,0.04,0,1,0,1,1,0
2.0,4.0,3.8,0.3,0,1,1,0,1,0
3.0,6.0,6.4,0.5,0,1,0,1,0,1
1.0,2.0,5.9,0.26,0,1,0,1,0,1
2.0,4.0,7.6,0.65,1,0,1,0,0,1
1.0,1.0,3.2,0.15,0,1,0,1,1,0
3.0,7.0,6.9,0.63,1,0,0,1,1,0
2.0,4.0,5.9,0.32,0,1,0,1,0,1
2.0,4.0,6.4,0.48,0,1,1,0,1,0
2.0,6.0,8.8,0.74,1,0,0,1,1,0
0.0,1.0,1.8,0.14,1,0,0,1,1,0
4.0,8.0,7.7,0.59,1,0,1,0,0,1
3.0,6.0,6.8,0.61,0,1,0,1,0,1
4.0,7.0,6.9,0.67,1,0,0,1,1,0
2.0,3.0,3.4,0.24,0,1,1,0,0,1
2.0,4.0,4.1,0.36,0,1,0,1,1,0
3.0,6.0,7.2,0.54,1,0,0,1,0,1
2.0,4.0,5.9,58950259633.46931,0,1,1,0,1,0
2.0,4.0,7.2,0.53,0,1,0,1,0,1
4.0,7.0,6.2,0.59,1,0,1,0,0,1
1.0,2.0,4.7,0.27,0,1,0,1,1,0
2.0,3.0,4.8,0.29,0,1,1,0,0,1
3.0,6.0,5.9,0.45,0,1,1,0,1,0
1.0,1.0,2.3,0.15,0,1,0,1,1,0
3.0,5.0,6.2,0.49,0,1,0,1,0,1
2.0,4.0,2.9,0.2,1,0,0,1,1,0
2.0,4.0,2.8,0.21,0,1,0,1,1,0
3.0,5.0,7.0,0.48,0,1,0,1,1,0
3.0,4.0,6.4,0.46,0,1,1,0,1,0
2.0,5.0,6.8,0.64,1,0,0,1,1,0
2.0,4.0,5.9,0.43,0,1,0,1,1,0
2.0,6.0,5.8,0.51,1,0,0,1,0,1
2.0,3.0,5.9,0.43,0,1,0,1,0,1
3.0,7.0,7.9,0.71,1,0,1,0,0,1
3.0,5.0,4.9,0.4,1,0,1,0,0,1
2.0,6.0,7.1,0.68,1,0,1,0,0,1
1.0,5.0,6.5,0.52,1,0,1,0,0,1
2.0,3.0,4.9,0.26,1,0,0,1,1,0
1.0,3.0,4.8,0.24,0,1,1,0,1,0
2.0,7.0,8.9,0.72,1,0,0,1,1,0
2.0,4.0,7.6,0.54,1,0,0,1,0,1
2.0,3.0,4.5,0.39,1,0,0,1,1,0
3.0,5.0,5.9,0.34,0,1,0,1,1,0
1.0,3.0,5.5,0.5,0,1,0,1,1,0
2.0,5.0,6.0,0.58,1,0,1,0,1,0
2.0,4.0,6.6,0.46,0,1,0,1,1,0
2.0,5.0,5.7,0.46,0,1,0,1,0,1
2.0,7.0,9.6,0.8,1,0,0,1,1,0
2.0,3.0,4.3,0.24,1,0,1,0,1,0
2.0,4.0,7.2,0.5,1,0,0,1,1,0
3.0,5.0,5.0,0.45,0,1,0,1,1,0
2.0,4.0,5.8,0.35,0,1,0,1,0,1
1.0,2.0,4.3,0.27,0,1,0,1,0,1
4.0,8.0,8.6,0.73,1,0,0,1,0,1
2.0,4.0,4.2,0.31,1,0,1,0,1,0
3.0,6.0,8.4,0.68,1,0,0,1,0,1
4.0,8.0,7.4,0.7,1,0,0,1,1,0
3.0,5.0,6.5,0.55,0,1,1,0,0,1
1.0,3.0,6.3,0.45,0,1,0,1,1,0
1.0,2.0,3.2,0.17,0,1,0,1,1,0
4.0,7.0,6.8,0.61,1,0,0,1,1,0
3.0,6.0,5.6,0.42,0,1,1,0,0,1
1.0,2.0,5.9,0.29,0,1,1,0,0,1
2.0,5.0,5.8,0.4,0,1,0,1,0,1
2.0,5.0,7.2,0.6,1,0,0,1,1,0
2.0,5.0,6.9,0.57,0,1,0,1,1,0
2.0,4.0,7.4,0.65,1,0,0,1,1,0
0.0,1.0,0.0,0.0,0,1,0,1,1,0
1.0,2.0,5.3,0.31,0,1,1,0,1,0
3.0,5.0,4.5,0.25,0,1,0,1,1,0
4.0,7.0,6.8,0.68,1,0,0,1,1,0
2.0,3.0,5.9,0.29,0,1,0,1,0,1
2.0,4.0,5.3,0.39,0,1,0,1,1,0
2.0,5.0,6.8,0.57,1,0,1,0,0,1
5.0,9.0,7.8,0.72,1,0,1,0,1,0
1.0,3.0,4.2,0.33,1,0,0,1,0,1
3.0,4.0,6.9,0.49,0,1,0,1,0,1
1.0,3.0,2.6,0.13,0,1,0,1,0,1
2.0,4.0,6.4,0.53,0,1,0,1,0,1
3.0,5.0,7.2,0.49,0,1,0,1,1,0
2.0,3.0,3.7,0.24,1,0,0,1,0,1
2.0,5.0,7.4,0.6,0,1,1,0,0,1
2.0,6.0,6.1,0.59,1,0,1,0,1,0
3.0,4.0,5.4,0.48,0,1,0,1,1,0
1.0,2.0,3.3,0.26,1,0,1,0,0,1
2.0,3.0,3.8,0.26,1,0,0,1,0,1
3.0,5.0,6.4,0.5,1,0,0,1,1,0
2.0,5.0,8.1,0.65,0,1,0,1,0,1
2.0,4.0,5.1,58950259633.48505,0,1,0,1,1,0
4.0,8.0,7.9,0.68,0,1,0,1,0,1
1.0,4.0,4.5,0.39,0,1,0,1,0,1
5.0,10.0,8.8,0.85,0,1,1,0,0,1
3.0,5.0,6.0,0.38,1,0,0,1,1,0
2.0,5.0,7.1,0.66,1,0,1,0,0,1
3.0,8.0,7.2,0.72,1,0,1,0,0,1
1.0,4.0,4.6,58950259633.48737,1,0,1,0,1,0
2.0,6.0,7.0,0.65,1,0,1,0,0,1
0.0,1.0,0.0,0.0,0,1,1,0,1,0
1.0,2.0,6.1,0.43,0,1,0,1,1,0
2.0,4.0,2.9,0.22,0,1,1,0,1,0
0.0,1.0,1.3,0.09,1,0,1,0,1,0
2.0,5.0,5.1,58950259633.47949,0,1,0,1,1,0
3.0,8.0,7.6,0.72,1,0,1,0,0,1
1.0,3.0,5.9,0.3,0,1,0,1,1,0
0.0,2.0,4.7,0.32,0,1,0,1,0,1
2.0,4.0,5.3,0.35,0,1,0,1,1,0
1.0,3.0,4.7,0.43,0,1,0,1,1,0
3.0,6.0,9.5,0.82,1,0,0,1,1,0
1.0,3.0,5.8,0.38,0,1,0,1,1,0
1.0,2.0,5.9,0.38,0,1,1,0,0,1
2.0,3.0,6.1,0.5,0,1,0,1,1,0
3.0,7.0,8.5,0.73,0,1,0,1,1,0
1.0,1.0,2.3,0.1,0,1,0,1,1,0
4.0,9.0,5.9,1.0,1,0,0,1,0,1
3.0,5.0,6.3,0.42,0,1,1,0,1,0
4.0,7.0,5.9,0.68,0,1,0,1,0,1
3.0,6.0,5.6,0.45,0,1,1,0,1,0
2.0,5.0,6.8,0.54,1,0,1,0,0,1
2.0,5.0,6.2,0.43,0,1,0,1,0,1
4.0,9.0,8.2,0.84,1,0,0,1,0,1
3.0,7.0,6.9,0.55,1,0,1,0,0,1
1.0,1.0,4.1,0.19,1,0,0,1,1,0
1.0,3.0,5.2,0.3,0,1,0,1,0,1
2.0,4.0,7.0,0.52,0,1,1,0,0,1
2.0,5.0,6.7,0.56,0,1,0,1,0,1
0.0,1.0,1.8,0.14,0,1,1,0,1,0
3.0,5.0,4.7,0.31,0,1,0,1,0,1
3.0,4.0,4.8,0.42,0,1,0,1,0,1
2.0,4.0,6.1,0.5,1,0,1,0,1,0
2.0,2.0,2.7,0.12,1,0,0,1,0,1
2.0,5.0,5.6,0.38,0,1,0,1,1,0
3.0,6.0,7.5,0.7,1,0,0,1,0,1
1.0,4.0,5.7,0.39,0,1,1,0,1,0
1.0,4.0,5.1,0.39,0,1,0,1,1,0
2.0,4.0,5.4,0.34,1,0,1,0,1,0
2.0,5.0,6.0,0.47,0,1,0,1,0,1
2.0,4.0,5.4,0.43,1,0,0,1,1,0
3.0,6.0,5.9,0.52,0,1,0,1,0,1
2.0,2.0,3.7,0.23,0,1,0,1,0,1
0.0,1.0,3.1,0.13,1,0,0,1,1,0
1.0,3.0,5.9,0.41,1,0,0,1,1,0
4.0,6.0,6.1,0.55,1,0,1,0,0,1
3.0,6.0,6.6,0.6,1,0,0,1,1,0
4.0,8.0,5.9,0.66,1,0,0,1,1,0
3.0,6.0,4.8,0.43,0,1,1,0,1,0
2.0,4.0,5.1,0.34,1,0,0,1,1,0
3.0,7.0,7.5,0.73,0,1,0,1,0,1
3.0,8.0,9.3,0.78,0,1,1,0,0,1
2.0,4.0,5.9,0.41,0,1,1,0,0,1
1.0,3.0,6.4,0.41,1,0,0,1,1,0
1.0,2.0,5.9,0.29,1,0,1,0,0,1
4.0,4.0,8.0,0.84,1,0,1,0,1,0
1.0,1.0,1.4,0.03,1,0,0,1,1,0
3.0,4.0,5.2,0.42,1,0,0,1,1,0
2.0,4.0,4.2,0.25,0,1,0,1,1,0
2.0,5.0,7.2,0.68,1,0,1,0,0,1
0.0,1.0,2.0,0.16,0,1,0,1,1,0
2.0,5.0,5.0,0.36,1,0,0,1,0,1
2.0,3.0,3.0,0.19,0,1,0,1,1,0
2.0,5.0,6.5,0.55,1,0,1,0,0,1
3.0,4.0,5.1,0.35,0,1,0,1,1,0
4.0,9.0,8.6,0.93,1,0,1,0,1,0
3.0,7.0,7.0,0.58,1,0,0,1,1,0
2.0,4.0,3.5,0.26,1,0,0,1,0,1
0.0,4.0,5.9,0.0,1,0,0,1,0,1
1.0,2.0,3.8,0.21,0,1,0,1,0,1
1.0,4.0,6.0,0.45,0,1,1,0,0,1
2.0,4.0,6.0,58950259633.47645,1,0,1,0,0,1
3.0,6.0,7.2,0.64,1,0,1,0,1,0
2.0,3.0,4.8,0.39,0,1,1,0,0,1
2.0,3.0,5.2,58950259633.47662,0,1,1,0,0,1
0.0,1.0,5.9,0.16,0,1,0,1,0,1
3.0,6.0,5.8,0.45,0,1,1,0,1,0
1.0,3.0,5.7,0.48,1,0,0,1,1,0
2.0,5.0,6.6,0.47,1,0,0,1,1,0
4.0,7.0,7.5,0.7,0,1,0,1,1,0
2.0,5.0,5.5,58950259633.46162,0,1,1,0,1,0
1.0,4.0,4.8,0.42,0,1,1,0,0,1
1.0,2.0,3.6,0.21,0,1,0,1,0,1
2.0,3.0,5.2,0.36,0,1,0,1,0,1
3.0,6.0,7.9,0.73,0,1,1,0,1,0
3.0,6.0,8.4,0.85,1,0,1,0,0,1
2.0,4.0,5.9,0.42,0,1,0,1,1,0
2.0,5.0,4.7,0.33,0,1,0,1,1,0
0.0,1.0,0.8,0.06,0,1,0,1,1,0
2.0,4.0,4.9,0.43,0,1,1,0,0,1
2.0,5.0,5.9,58950259633.48025,0,1,0,1,0,1
1.0,3.0,3.7,0.23,0,1,1,0,1,0
2.0,6.0,5.9,0.52,1,0,0,1,0,1
3.0,6.0,7.6,0.74,0,1,1,0,0,1
3.0,8.0,9.5,0.91,0,1,0,1,1,0
4.0,9.0,8.9,0.77,1,0,1,0,0,1
1.0,2.0,5.9,0.47,0,1,0,1,1,0
2.0,3.0,5.8,0.42,1,0,1,0,1,0
1.0,2.0,6.4,0.44,0,1,0,1,1,0
3.0,4.0,5.4,0.32,1,0,0,1,1,0
2.0,5.0,6.7,0.6,1,0,0,1,0,1
2.0,2.0,2.7,0.21,1,0,0,1,1,0
2.0,4.0,5.2,0.43,0,1,1,0,0,1
1.0,2.0,3.0,0.24,0,1,0,1,0,1
3.0,7.0,7.5,0.59,1,0,1,0,0,1
2.0,5.0,7.5,0.71,1,0,0,1,1,0
3.0,5.0,5.5,0.43,1,0,1,0,0,1
1.0,2.0,6.5,0.41,0,1,1,0,0,1
2.0,4.0,7.0,0.65,1,0,1,0,1,0
1.0,4.0,4.3,0.37,1,0,1,0,0,1
2.0,4.0,6.8,0.47,0,1,0,1,0,1
0.0,1.0,4.7,0.24,0,1,1,0,1,0
2.0,5.0,7.2,0.55,1,0,0,1,0,1
3.0,5.0,5.1,0.4,1,0,1,0,1,0
2.0,5.0,7.4,0.52,1,0,0,1,0,1
2.0,3.0,4.0,0.31,0,1,0,1,1,0
2.0,3.0,5.4,0.29,0,1,1,0,1,0
0.0,1.0,2.9,0.14,0,1,0,1,0,1
2.0,2.0,3.7,0.28,0,1,0,1,0,1
0.0,2.0,2.5,0.14,1,0,1,0,0,1
1.0,2.0,5.8,0.47,0,1,0,1,1,0
3.0,7.0,7.9,0.66,1,0,1,0,0,1
3.0,7.0,7.2,0.52,1,0,1,0,0,1
2.0,4.0,5.9,0.55,1,0,0,1,0,1
2.0,3.0,3.7,0.32,1,0,1,0,1,0
2.0,5.0,5.9,0.52,1,0,0,1,0,1
3.0,6.0,8.2,0.71,0,1,1,0,1,0
3.0,5.0,7.4,0.53,1,0,0,1,0,1
2.0,4.0,6.1,0.39,0,1,1,0,0,1
1.0,2.0,3.5,0.22,0,1,0,1,0,1
2.0,4.0,8.3,0.64,0,1,1,0,0,1
4.0,6.0,7.1,0.55,0,1,0,1,1,0
3.0,4.0,6.1,0.51,1,0,1,0,1,0
3.0,6.0,6.5,0.5,0,1,1,0,0,1
4.0,8.0,8.6,0.9,1,0,1,0,0,1
2.0,4.0,7.3,58950259633.48545,0,1,0,1,1,0
3.0,4.0,4.7,0.39,0,1,1,0,0,1
3.0,5.0,5.9,58950259633.47353,1,0,0,1,1,0
1.0,1.0,0.0,0.0,0,1,0,1,1,0
3.0,6.0,7.3,0.53,1,0,0,1,0,1
2.0,4.0,4.7,0.33,0,1,0,1,0,1
0.0,1.0,4.6,0.22,0,1,0,1,1,0
4.0,8.0,7.6,0.61,1,0,1,0,0,1
1.0,1.0,2.6,0.19,0,1,0,1,0,1
2.0,6.0,8.7,0.77,1,0,0,1,1,0
3.0,6.0,5.9,0.6,1,0,1,0,1,0
3.0,5.0,5.9,0.4,0,1,0,1,1,0
2.0,4.0,7.3,0.57,1,0,0,1,0,1
3.0,4.0,6.4,0.49,0,1,1,0,0,1
1.0,3.0,6.9,0.49,1,0,1,0,1,0
1.0,3.0,5.1,0.4,0,1,0,1,1,0
2.0,6.0,7.8,0.7,1,0,0,1,0,1
3.0,5.0,7.0,0.58,1,0,0,1,1,0
4.0,8.0,5.9,0.56,1,0,0,1,0,1
2.0,6.0,6.3,0.55,0,1,0,1,0,1
1.0,3.0,3.6,0.27,0,1,1,0,0,1
1.0,4.0,5.7,0.47,0,1,0,1,1,0
2.0,4.0,4.2,0.36,0,1,0,1,1,0
3.0,6.0,5.9,58950259633.464165,0,1,1,0,1,0
3.0,4.0,6.0,0.45,1,0,1,0,0,1
2.0,5.0,5.3,0.42,0,1,0,1,0,1
3.0,7.0,8.8,0.91,1,0,0,1,0,1
1.0,4.0,6.2,0.38,0,1,1,0,0,1
4.0,7.0,5.9,0.54,1,0,0,1,0,1
4.0,4.0,7.4,0.73,1,0,1,0,0,1
2.0,3.0,4.7,0.23,1,0,0,1,1,0
3.0,6.0,6.7,0.65,1,0,0,1,0,1
2.0,3.0,2.5,0.16,1,0,1,0,1,0
1.0,4.0,4.9,0.31,1,0,1,0,0,1
1.0,4.0,5.9,0.51,0,1,0,1,1,0
3.0,4.0,6.3,0.44,0,1,0,1,0,1
0.0,1.0,4.0,0.21,0,1,1,0,1,0
2.0,4.0,1.8,0.12,1,0,1,0,1,0
1.0,3.0,4.3,0.36,0,1,1,0,0,1
1.0,4.0,4.1,0.24,0,1,0,1,0,1
2.0,3.0,3.6,0.28,1,0,0,1,1,0
3.0,5.0,6.4,0.63,1,0,1,0,0,1
1.0,4.0,5.9,0.41,0,1,0,1,1,0
2.0,3.0,4.6,0.28,0,1,1,0,0,1
3.0,7.0,8.4,0.65,1,0,1,0,0,1
3.0,5.0,7.6,0.57,0,1,0,1,0,1
2.0,5.0,8.1,0.71,0,1,0,1,1,0
2.0,4.0,3.9,0.26,0,1,0,1,1,0
1.0,2.0,5.9,0.38,0,1,0,1,1,0
3.0,5.0,6.1,0.55,0,1,0,1,1,0
3.0,4.0,5.5,0.49,0,1,0,1,1,0
3.0,7.0,6.8,0.63,1,0,1,0,1,0
2.0,5.0,5.8,0.41,0,1,0,1,1,0
2.0,5.0,6.7,0.49,0,1,1,0,1,0
2.0,4.0,4.7,0.37,0,1,1,0,0,1
4.0,8.0,9.2,0.79,0,1,0,1,0,1
3.0,5.0,4.9,0.44,1,0,0,1,1,0
3.0,4.0,5.0,0.34,0,1,0,1,1,0
3.0,6.0,6.8,0.59,0,1,0,1,1,0
1.0,1.0,3.3,0.24,0,1,1,0,1,0
3.0,6.0,6.8,0.52,1,0,0,1,0,1
0.0,2.0,2.9,0.14,0,1,0,1,1,0
3.0,5.0,6.6,0.54,0,1,1,0,0,1
1.0,1.0,4.1,0.2,0,1,0,1,1,0
1.0,3.0,5.4,58950259633.49026,1,0,0,1,0,1
2.0,4.0,6.2,0.46,0,1,0,1,1,0
2.0,4.0,5.8,0.44,0,1,1,0,1,0
2.0,4.0,7.4,0.69,1,0,0,1,1,0
2.0,5.0,4.3,0.35,1,0,0,1,1,0
1.0,3.0,4.1,0.21,1,0,0,1,0,1
2.0,5.0,6.5,0.43,1,0,0,1,0,1
1.0,2.0,1.9,0.11,0,1,1,0,1,0
1.0,4.0,5.9,0.33,0,1,0,1,1,0
1.0,4.0,5.1,0.38,0,1,0,1,1,0
3.0,7.0,7.1,0.58,1,0,1,0,1,0
2.0,6.0,6.0,0.54,0,1,0,1,1,0
3.0,6.0,7.7,58950259633.49189,0,1,1,0,1,0
3.0,6.0,5.4,0.45,0,1,0,1,1,0
4.0,6.0,6.3,0.61,1,0,0,1,1,0
1.0,3.0,5.4,0.5,0,1,1,0,1,0
2.0,5.0,4.8,0.4,0,1,0,1,1,0
1.0,2.0,5.9,0.15,0,1,0,1,1,0
2.0,5.0,7.6,0.61,1,0,1,0,1,0
3.0,4.0,3.9,0.31,0,1,0,1,0,1
1.0,3.0,4.8,0.4,1,0,0,1,1,0
0.0,2.0,3.6,0.18,1,0,0,1,1,0
3.0,5.0,4.5,0.4,1,0,1,0,0,1
3.0,7.0,7.4,0.6,1,0,1,0,0,1
2.0,4.0,3.3,0.22,0,1,1,0,0,1
3.0,5.0,4.3,0.32,1,0,0,1,1,0
3.0,4.0,4.7,0.38,0,1,0,1,0,1
3.0,6.0,7.2,0.64,1,0,1,0,1,0
4.0,7.0,6.6,0.62,1,0,1,0,0,1
1.0,3.0,5.9,0.32,1,0,0,1,1,0
1.0,2.0,4.6,0.26,0,1,0,1,1,0
2.0,5.0,6.3,0.51,1,0,0,1,1,0
2.0,4.0,5.9,0.47,0,1,0,1,1,0
2.0,6.0,7.7,0.73,0,1,0,1,0,1
2.0,3.0,4.7,0.23,0,1,0,1,1,0
0.0,1.0,1.9,0.15,0,1,0,1,1,0
3.0,4.0,5.4,0.41,0,1,0,1,0,1
2.0,5.0,6.2,0.49,0,1,0,1,1,0
3.0,6.0,5.9,0.66,1,0,1,0,0,1
3.0,7.0,5.9,0.74,0,1,0,1,1,0
3.0,4.0,5.9,58950259633.46639,0,1,1,0,0,1
4.0,7.0,8.3,0.76,1,0,0,1,1,0
1.0,1.0,5.9,0.01,0,1,0,1,0,1
0.0,1.0,3.8,0.16,0,1,1,0,0,1
0.0,4.0,4.5,0.22,0,1,0,1,1,0
2.0,6.0,5.8,0.54,1,0,0,1,0,1
2.0,4.0,4.5,0.23,1,0,1,0,1,0
3.0,6.0,6.9,0.62,1,0,0,1,0,1
2.0,4.0,7.1,58950259633.48698,1,0,0,1,0,1
1.0,2.0,4.7,0.23,0,1,0,1,1,0
2.0,3.0,5.9,0.45,0,1,1,0,1,0
3.0,4.0,4.7,0.42,0,1,1,0,0,1
1.0,3.0,3.2,0.25,0,1,1,0,1,0
3.0,6.0,5.6,0.36,0,1,0,1,1,0
